year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2010,7.4,7.2,16.8,24.3,27.8,33.4,33.2,35.4,30.6,25.7,17.7,9.4
2011,8.7,12.3,17.4,24.2,25.4,33.9,35.8,34.9,28.6,23.8,17.2,11.5
2012,13.2,13.7,23.3,24.4,29.6,32.7,35.4,33.6,29.1,21.6,17.4,13.7
2013,10.9,11.8,14.2,21.3,25.3,30.8,31.7,31.6,31.1,22.1,14.4,9.7
2014,8.6,9.6,14.9,21.8,25.9,29.7,29.7,31.7,28.4,24.2,13.1,10.6
2015,9.6,7.8,15.1,22.7,26.2,31.0,33.1,31.9,30.5,24.4,17.6,15.9
2016,9.7,14.6,19.3,23.1,25.3,31.8,33.3,31.3,30.8,26.4,19.8,11.2
2017,12.4,17.6,19.6,24.1,26.1,29.7,32.6,29.7,29.4,24.5,18.3,11.3
2018,7.8,13.2,18.6,19.7,30.2,32.8,33.6,31.5,28.8,22.4,13.3,11.5
2019,9.7,13.0,15.3,22.2,27.0,29.8,31.4,32.3,32.8,22.4,14.4,13.3
2020,11.4,12.0,18.8,21.0,25.1,30.4,32.7,31.2,27.2,21.4,19.0,11.9
2021,10.1,6.5,19.6,21.1,25.0,30.3,31.9,32.6,30.3,24.8,16.5,17.8
2022,10.5,12.4,18.4,21.8,27.4,31.8,35.3,31.7,30.4,24.2,15.9,11.1
2023,13.6,14.8,17.7,22.1,27.3,31.4,32.9,33.8,30.6,24.4,,
