year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2009,-1.3,5.5,13.0,16.8,22.9,27.8,26.1,27.3,24.4,15.3,13.3,2.9
2010,-0.9,0.6,12.2,21.2,23.8,29.1,30.5,30.7,26.9,21.1,12.6,-0.3
2011,-0.6,4.2,10.4,17.7,22.3,28.2,32.0,29.4,23.1,18.9,13.2,6.7
2012,5.1,6.6,19.3,18.5,26.9,29.4,33.8,29.3,24.2,16.8,10.4,7.4
2013,3.7,3.4,6.0,16.7,24.1,27.2,27.8,28.1,26.3,18.5,9.1,3.1
2014,-1.6,-0.4,7.4,18.0,23.4,28.1,26.7,28.0,24.3,17.8,6.8,4.8
2015,0.8,-1.6,8.6,18.1,24.6,26.8,28.2,27.6,27.2,19.4,13.9,9.9
2016,2.1,5.9,13.9,17.8,21.9,29.1,29.2,29.4,27.3,21.3,14.3,2.9
2017,5.1,10.9,11.1,20.2,22.0,28.2,29.2,27.3,26.2,19.8,11.1,3.3
2018,0.7,6.9,8.6,13.5,27.6,28.6,29.3,28.8,26.7,18.5,6.6,6.1
2019,1.6,4.9,8.2,17.3,22.8,26.7,30.4,28.4,28.1,19.4,7.4,7.3
2020,4.9,4.8,12.1,15.7,21.1,28.8,30.6,28.3,25.1,17.8,14.1,5.3
2021,2.4,-0.2,14.3,17.6,21.8,28.3,28.4,29.7,26.6,20.7,10.1,10.0
2022,0.9,4.1,12.6,15.6,24.4,29.3,29.7,28.6,25.3,18.9,11.9,3.8
2023,6.1,9.6,10.4,18.7,23.6,27.6,29.4,27.9,26.1,19.5,,
