year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,10.0,10.4,13.6,17.3,22.4,28.2,33.1,28.7,26.9,21.5,12.4,7.1
2015,9.5,13.2,16.6,16.9,19.9,30.4,29.6,31.3,27.6,20.3,8.4,4.9
2016,4.7,10.3,13.5,17.2,20.1,30.0,32.6,31.5,25.4,19.2,13.3,5.1
2017,3.3,8.3,14.8,15.5,22.1,29.3,33.5,31.5,24.4,19.0,13.8,9.0
2018,9.8,7.9,10.7,17.8,21.8,29.0,33.8,31.9,27.8,17.4,11.4,5.3
2019,6.7,4.0,10.4,17.1,17.7,26.4,31.5,32.1,24.7,16.4,13.0,5.3
2020,7.7,9.9,11.1,16.9,23.2,27.0,32.9,33.3,28.7,22.3,12.0,7.0
2021,6.9,8.1,11.1,18.1,22.1,31.6,33.8,31.3,27.8,16.9,14.6,5.8
2022,7.7,8.8,13.4,16.4,20.6,28.1,33.3,31.5,28.2,21.1,7.8,5.2
2023,3.4,5.7,6.6,16.1,21.7,24.3,33.9,29.7,24.7,19.2,,
