year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,10.9,15.4,17.0,24.4,28.9,31.8,31.8,31.4,28.0,25.6,16.6,15.6
2015,12.6,11.3,19.9,24.3,28.8,33.2,34.1,32.1,28.7,23.3,20.0,20.2
2016,11.9,14.9,22.7,24.2,27.3,32.7,35.0,33.2,30.6,26.0,20.7,15.1
2017,16.7,20.5,20.4,25.9,28.3,30.3,32.9,31.5,29.6,25.5,19.3,14.4
2018,11.6,19.8,17.6,22.7,29.1,32.7,32.2,32.2,31.5,25.4,16.6,14.5
2019,13.8,18.0,18.9,24.5,30.7,30.9,33.4,32.5,32.2,26.4,16.9,16.1
2020,15.8,16.0,21.3,23.8,26.1,29.7,33.3,31.7,27.9,25.5,21.3,14.0
2021,13.2,13.9,20.8,24.3,27.6,30.2,31.6,31.7,29.0,25.3,18.3,19.0
2022,12.7,18.0,21.4,24.2,29.0,32.4,32.4,31.1,29.2,22.8,19.7,13.4
2023,16.4,19.8,20.6,24.3,25.4,29.1,32.9,32.6,28.8,24.6,,
