year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2007,-8.2,-13.8,-4.2,-0.5,7.0,12.2,13.1,14.1,9.9,7.1,-2.4,-8.0
2008,-9.1,-12.7,-8.2,1.2,3.7,12.2,13.9,12.2,9.7,2.7,-1.8,-10.5
2009,-15.8,-10.4,-6.2,0.2,5.2,10.7,11.4,12.8,9.4,2.7,0.3,-8.3
2010,-9.4,-9.0,-3.4,2.4,8.0,12.6,15.8,15.6,8.8,3.8,-1.7,-8.3
2011,-12.4,-10.7,-7.0,0.0,6.8,11.6,16.1,13.9,9.0,4.1,-0.1,-4.7
2012,-8.1,-6.3,1.2,0.0,7.8,12.2,16.1,13.2,7.9,3.4,-2.0,-4.3
2013,-9.3,-10.6,-6.9,-1.1,6.6,11.4,14.3,12.8,8.8,3.9,-2.7,-11.0
2014,-15.4,-15.9,-12.4,-1.0,6.2,12.2,12.0,13.0,8.7,3.9,-4.7,-5.5
2015,-13.1,-19.2,-7.8,-0.1,7.3,10.7,13.3,13.7,12.1,4.1,0.1,-1.3
2016,-9.0,-8.1,-2.9,-0.9,6.1,11.3,14.9,15.6,11.8,5.7,0.9,-7.2
2017,-7.1,-5.9,-5.4,2.4,5.6,12.2,14.1,12.6,10.3,5.9,-2.6,-10.1
2018,-11.1,-9.9,-6.4,-3.8,8.3,12.1,14.7,15.1,11.2,3.1,-3.7,-5.1
2019,-12.7,-11.3,-8.1,0.4,4.9,10.6,15.2,12.6,11.6,3.8,-4.3,-5.7
2020,-5.9,-9.1,-3.2,-1.2,5.7,11.6,16.1,14.2,8.7,1.9,0.0,-5.1
2021,-7.2,-13.3,-3.7,1.3,5.3,13.4,14.4,15.6,10.1,8.3,-1.9,-5.1
2022,-14.0,-12.0,-5.7,-0.6,7.8,11.3,14.2,14.1,10.2,3.0,-1.0,-5.9
2023,-4.7,-7.8,-5.3,1.2,5.3,11.2,13.9,12.7,11.1,5.9,,
