scientific_name,count,height_M
Erythrina rubrinervia,1,
Vitex agnus-castus,1,
Angophora lanceolata,1,
Escallonia exoniensis,1,
Hakea laurina,1,
Pinus monophylla,1,
Eucalyptus intertexta,1,
Acoelorrhaphe wrightii,1,
Acacia stenophylla,1,
Acacia armata,1,
Abutilon pictum,1,
Baccharis pilularis,1,
Crataegus oxyacantha,1,
Corynocarpus laevigata,1,
Juniperus recurva,1,
Leucadendron argenteum,1,
Cryptomeria,1,
Lagerstroemia subcostata,1,
Lithrea molleoides,1,
Cupressus goveniana,1,
Torreya californica,1,
Castanospermum australe,1,
Jubaea chilensis,1,
Melaleuca decussata,1,
Duranta repens,1,
Trithrinax acanthocoma,1,
Carya tomentosa,1,
Syzygium jambos,1,
Picea rubens,1,
Ceanothus thyrsiflorus,1,
